date,return_xm,ma_gap,rsi_14,vol_ratio,phone_pos,phone_neg,car_pos,car_neg,iot_pos,iot_neg,return_hsi
2025-09-23,-0.013658536585365866,0.02517807186365361,52.867570385818546,0.11561866125760649,0,0,0,0,0,0,-0.007024286095543064
2025-09-24,0.03363006923837797,0.019667559897558654,65.66440349175555,1.2026013006503251,1,0,1,1,0,0,0.013836180483137506
2025-09-25,0.04306220095693769,0.023740476775620748,72.0447284345048,2.8896014658726523,1,0,1,1,0,1,-0.001272480488632488
2025-09-26,-0.07981651376146792,0.015585129352647843,50.316455696202546,2.4514861213461066,1,1,0,0,1,1,-0.013463008578951885
2025-09-29,-0.02253240279162505,0.00722617130738723,42.72959183673471,1.720479704797048,1,0,0,0,0,0,0.01899565198674069
2025-09-30,0.01346389228886169,0.005161480607579919,48.293963254593166,1.993485342019544,1,1,1,0,0,0,0.008734593001763713
2025-10-02,0.036634460547503966,0.0007362685907819452,54.287403903015985,0.8147080028839221,1,0,1,0,0,0,0.016071952087783226
2025-10-03,-0.01844660194174763,-0.016252033954792303,50.1435956346927,0.37179580277394525,0,0,1,1,0,0,-0.005358449347196648
2025-10-06,-0.020771513353115667,-0.019300480062702057,44.43175328383779,0.5547675334909378,0,0,0,0,0,0,-0.006599463340343781
2025-10-08,0.0060606060606061,-0.01600274388750057,44.74730266893809,0.458700882117081,0,0,1,0,1,0,-0.004766076382370699
2025-10-09,-0.0172690763052209,-0.016629178166959677,38.856812933025395,0.8482638338354209,1,0,1,0,0,0,-0.00274549665196111
2025-10-10,-0.025337147527584647,-0.02917515926702699,38.00112930547713,1.2864442440637212,0,0,1,0,0,0,-0.017285403553752854
2025-10-13,-0.052410901467505266,-0.045689296950748914,33.5493519441675,3.805647736522447,0,0,0,1,0,0,-0.015237056521460235
2025-10-14,-0.01017699115044246,-0.05916535652450793,33.70055082623935,1.3837410427477144,0,0,0,1,1,0,-0.017318696591637095
2025-10-15,0.014304872597228346,-0.071147550830405,37.01657458563537,1.3818992316264884,1,0,1,0,0,0,0.018452630881085508
2025-10-16,-0.03437637725870435,-0.08447350365258087,28.679817905918043,0.8697619182265452,0,0,1,0,1,0,-0.0008570932604261561
2025-10-17,-0.03788224554997721,-0.09714005956509308,17.831074035453568,1.1197195046089465,1,0,1,1,1,0,-0.02470328906648711
2025-10-20,0.026565464895635715,-0.09698797040451956,28.46394984326018,1.0657370517928286,0,1,0,0,1,0,0.02427130419292345
2025-10-21,-0.016173752310536083,-0.09731442522466356,29.252577319587616,0.25684736901920674,1,0,0,0,0,1,0.0065218809104545805
2025-10-22,-0.0018788163457021945,-0.10111134409729494,25.970548862115123,0.3129429105958388,0,1,0,0,0,0,-0.009438648782911119
2025-10-23,0.0065882352941177835,-0.09812585224570032,17.462686567164198,0.2803947958725886,1,0,1,1,1,0,0.007282717718372522
2025-10-24,-0.015427769985974837,-0.08853509990383589,17.848970251716267,0.8182121785595012,1,1,0,1,0,0,0.007392414927699376
2025-10-27,-0.005698005698005604,-0.08214192877566938,19.02439024390246,0.6608059472535253,0,0,0,0,0,0,0.010464679022293755
2025-10-28,-0.022445081184336302,-0.08007045412276977,15.765069551777472,0.6159443015743586,0,0,0,0,1,0,-0.0033174196429520686
2025-10-30,-0.01465559355153867,-0.08079391201581636,16.088328075709825,0.893213894438358,1,0,0,1,1,0,-0.0021763017805135343
2025-10-31,-0.015369360436291668,-0.08423885730877895,16.91542288557217,0.7841271998369232,0,0,0,0,0,0,-0.014283728737450985
2025-11-03,0.031722054380664666,-0.07850515871670569,30.49907578558225,0.8121483289268524,0,0,0,1,1,0,0.009718320552729587
2025-11-04,-0.027818448023425923,-0.07654998856097012,28.69565217391306,2.3758283178308712,1,0,0,1,1,0,-0.007873846583523969
2025-11-05,-0.005522088353413834,-0.07210292484265086,24.0072202166065,0.5156448586818374,1,0,0,1,1,0,-0.0006604590731918991
2025-11-06,0.005552751135790235,-0.06362657427782208,29.568788501026745,0.29848935266638355,0,0,1,0,1,0,0.021852891147249753
2025-11-07,-0.03162650602409656,-0.057535545023696615,30.83511777301932,0.5084331459300905,0,0,1,1,0,0,-0.009213707112260883
2025-11-10,0.005702436495593544,-0.057933181654891724,23.45971563981044,0.35594401165368295,0,0,0,0,0,0,0.015762945840958054
2025-11-11,0.012886597938144284,-0.0538350217076702,30.097087378640794,0.45677498467198036,0,0,0,0,1,0,0.0017804466919510986
2025-11-12,0.018320610687023065,-0.04647777993401911,36.03603603603608,0.6630461214233606,1,0,0,0,1,0,0.00853936838120073
2025-11-13,-0.007496251874063109,-0.04047287560147538,32.80898876404497,0.6317799184240215,0,0,0,1,0,0,0.005589097089707007
2025-11-14,-0.024169184290030232,-0.03362170664569394,31.739130434782652,1.4634146341463414,0,0,1,1,0,0,-0.01848875431628938
2025-11-17,-0.012899896800825594,-0.03163509742424613,30.866807610993675,0.5230317489447605,0,0,0,0,1,0,-0.007067847106302927
2025-11-18,-0.025091479351803447,-0.034383241279792955,30.801687763713105,1.1533719055297353,1,0,1,0,1,0,-0.017215513113794767
2025-11-19,-0.0520107238605898,-0.049029698993296914,26.987060998151605,2.6005565393372123,0,1,1,1,0,1,-0.003832537594595453
2025-11-20,-0.027714932126696734,-0.06632510716006802,26.118067978533134,2.5294117647058822,0,0,1,0,0,0,0.00019562453131616309
2025-11-21,0.010471204188481575,-0.07730941704035864,19.649805447470882,3.7059302398396894,1,0,1,1,1,0,-0.023828927209309958
2025-11-24,0.013816925734024155,-0.08479834539813842,25.987525987526013,1.3674168297455969,1,0,1,1,1,0,0.019690999354393446
2025-11-25,0.042589437819420706,-0.08167195877361923,36.69724770642203,0.8535402521823472,0,0,0,1,0,0,0.006920868492582555
2025-11-26,-0.0038126361655773655,-0.07004502146372095,34.93530499075784,1.1317418213969939,0,1,1,0,0,0,0.0012900987630228844
2025-11-27,0.02460360852925092,-0.05026142245342976,44.74187380497131,0.5160749565946238,0,0,0,0,1,0,0.0006929406669553551
2025-11-28,-0.0010672358591248265,-0.03317785332173822,43.385214007782096,0.07413814407512666,0,0,0,0,1,0,-0.003354107158313857
2025-12-01,-0.02831196581196571,-0.02113105496195342,36.53136531365316,0.23083264633140974,0,1,1,0,1,0,0.006741646220987052
2025-12-02,0.01264431006047273,-0.01658370378257507,34.97164461247637,0.17080522463040046,0,0,0,1,0,0,0.003170324041623873
2025-12-03,-0.010314875135722157,-0.013071720708920239,34.70919324577861,0.3562859012579074,0,0,1,0,1,0,-0.011501789764482018
2025-12-04,0.04223806911684025,-0.007851649382318842,46.619217081850536,0.3491670910016731,1,0,1,0,1,0,0.007666460052849544
2025-12-05,0.02947368421052632,0.0004284490145672193,53.6256323777403,0.49882972498537154,1,1,0,0,1,0,0.005751964085297434
2025-12-08,-0.00971370143149275,0.013149085455665729,56.38297872340429,1.1791988756148981,0,0,0,1,0,0,-0.012253613313733314
2025-12-09,-0.032524522457408445,0.01906040268456359,60.0,0.4846617173273568,0,0,0,0,0,0,-0.012851012981369814
2025-12-10,0.01227321237993606,0.029882086900339187,67.65873015873015,0.44691949809671505,0,0,0,1,0,0,0.004225724095430872
2025-12-11,0.010542962572483106,0.03363271030558028,67.78656126482215,0.12795629358061966,1,1,1,0,1,0,-0.0003944946085736589
2025-12-12,0.025039123630672844,0.03385079775765417,69.24528301886792,3.5216198315829312,1,0,1,1,1,0,0.017474238105678497
2025-12-15,-0.03358778625954195,0.030142895659207393,56.04606525911708,0.3036341208843344,0,1,0,1,1,0,-0.013370827676859043
2025-12-16,-0.02474986835176407,0.028130647031852415,52.0499108734403,0.7228686471576677,0,0,0,1,1,0,-0.015342950432987834
2025-12-17,0.008099352051835984,0.022164837529588928,49.34086629001886,0.6342509102044983,0,0,1,1,0,0,0.009238310708898911
2025-12-18,-0.02678093197643283,0.008746042818050128,45.25043177892921,0.8741965105601469,0,0,0,0,1,0,0.0011538334743574907
2025-12-19,0.007705008255365797,-0.008135302932990848,51.111111111111086,1.7756489757516145,0,0,1,1,1,1,0.0075516431409567986
